"id_in_session","session_code","body"
5,"slpk75c0","i'll call it fists?"
9,"slpk75c0","fig 3 yeah"
4,"slpk75c0","yes"
3,"slpk75c0","I think that is figure 4 for me, does it look like an angel "
4,"slpk75c0","exactly"
8,"slpk75c0","nice, i'll call it insect"
7,"slpk75c0","sure"
6,"slpk75c0","Yes, the top half. I'll call it Angel."
4,"slpk75c0","sure"
3,"slpk75c0","ok"
5,"slpk75c0","my fig 4 looks like a wig"
4,"slpk75c0","great"
6,"slpk75c0","My fourth is a shield type looking thing, the only symmetrical one left"
8,"slpk75c0","so your fig 4 kind of looks like lopsided wings?"
5,"slpk75c0","and 5 looks like a shield"
7,"slpk75c0","for me 5 is the shield"
3,"slpk75c0","that is figure 2 for me "
7,"slpk75c0","call it shield"
7,"slpk75c0","and 4 is the wig"
6,"slpk75c0","Great! I'll call it shield."
3,"slpk75c0","ok"
4,"slpk75c0","well done team!"
5,"slpk75c0","cool, same"
7,"slpk75c0","can be called wig"
7,"slpk75c0","(y)"
9,"slpk75c0","i cant deceibe it"
8,"slpk75c0","its a silly one"
6,"slpk75c0","And the fifth must be the same for us, like a flag looking object or could look like a machete or weapon"
8,"slpk75c0","i think the left hand side looks like a wing"
5,"slpk75c0","I think we nailed it, then"
8,"slpk75c0","so i'll call it wings?"
9,"slpk75c0","it looks like the head dog in the lady and the tramp"
7,"slpk75c0","nice one"
3,"slpk75c0","yes that is figure 5 "
6,"slpk75c0","great!"
8,"slpk75c0","crazy comparison hahahaha"
9,"slpk75c0","*head of the dog"
5,"slpk75c0","good luck with the rest!"
6,"slpk75c0","Hi! "
8,"slpk75c0","ok tell me abt ur fig 1"
5,"slpk75c0","hello"
9,"slpk75c0","hello"
6,"slpk75c0","For me my first one looks like bug antennas"
7,"slpk75c0","it is like a shield"
5,"slpk75c0","you want to go or should i?"
8,"slpk75c0","perfect"
8,"slpk75c0","call it shield?"
5,"slpk75c0","all you"
7,"slpk75c0","yep sield is fine"
7,"slpk75c0","shield*"
8,"slpk75c0","ur fig 2?"
9,"slpk75c0","like a sickle"
7,"slpk75c0","Figure 2 for me looks like a scythe"
6,"slpk75c0","I think that's my fourth one!"
5,"slpk75c0","that is my fig 5"
8,"slpk75c0","perfect, i'll call it scythe?"
7,"slpk75c0","yep"
8,"slpk75c0","fig 3"
8,"slpk75c0","?"
6,"slpk75c0","A sickle is a good way to describe it, kind of like a weapon or something"
7,"slpk75c0","Figure 3 looks like an hourglass"
5,"slpk75c0","sounds good"
8,"slpk75c0","great, i'll call it hourglass"
9,"slpk75c0","okay"
8,"slpk75c0","4?"
7,"slpk75c0","Figure 4 is weird it looks kind of like a wig"
8,"slpk75c0","hmmm"
5,"slpk75c0","figure 2"
6,"slpk75c0","My Figure 1 is symmetrical, could look like animal antlers or antennas"
8,"slpk75c0","does the left side of it sort of look like a wing?"
9,"slpk75c0","my figure 1 is an upside down mushroom "
5,"slpk75c0","absolutely"
6,"slpk75c0","Ohh I think that may be what I think looks like antennas"
7,"slpk75c0","for me its the right side but we are for sure speaking about the same one"
8,"slpk75c0","yes definitely"
7,"slpk75c0","as the other fig 5 is symmetrical"
6,"slpk75c0","The top is symmetrical little leg things?"
8,"slpk75c0","so true yes"
7,"slpk75c0","Fig 4 do you want to call wig?"
5,"slpk75c0","fig 3"
8,"slpk75c0","ok i'll call them wig and fig 5 will be mushroom bc i think it looks like an upside down mushroom"
7,"slpk75c0","Figure 5 looks kind of like a heart shape inside"
8,"slpk75c0","if you're ok with that?"
7,"slpk75c0","yah fair it does"
9,"slpk75c0","fig 2 is like a hourglass with m in the middkle"
7,"slpk75c0","yeah course"
5,"slpk75c0","love it"
6,"slpk75c0","Yes! That's what I see"
8,"slpk75c0","perfect, all done"
5,"slpk75c0","fig 1"
6,"slpk75c0","The 3rd one to me is assymetrical with like a moustache at the top"
9,"slpk75c0","lets call thathourglass"
8,"slpk75c0","that was efficent"
6,"slpk75c0","yes I've been calling it that "
7,"slpk75c0","Good job"
8,"slpk75c0","you too"
5,"slpk75c0","beautiful "
6,"slpk75c0","So the 5th one can only be the last one which is the perfectly symmetrical shield looking thing"
5,"slpk75c0","that leaves fig 4"
5,"slpk75c0","I've been calling it a wig lol"
6,"slpk75c0","1. upside down mushroom 2. hourglass 3. moustache assymetrical 4. sickle 5. symmetrical shield"
5,"slpk75c0","but angel is so much nicer"
5,"slpk75c0","i trust you"
7,"slpk75c0","yes"
7,"slpk75c0","yep"
7,"slpk75c0","ok"
7,"slpk75c0","thats figure 5 for me"
7,"slpk75c0","yep"
7,"slpk75c0","ok thats figure 4 for me"
7,"slpk75c0","yep"
7,"slpk75c0","yep"
7,"slpk75c0","figure 2 for me"
7,"slpk75c0","shield"
7,"slpk75c0","ok yep thats figure 1 for me"
7,"slpk75c0","yep"
7,"slpk75c0","yep"
7,"slpk75c0","thats fig 3 for me"
7,"slpk75c0","yeah sure"
7,"slpk75c0","yep"
7,"slpk75c0","Hi"
7,"slpk75c0","I have one which looks like a scythe"
9,"slpk75c0","thatsmy fig 1"
7,"slpk75c0","hello?"
7,"slpk75c0","great can I call it scythe?"
9,"slpk75c0","fig 3 looks like an upside down mushroom"
7,"slpk75c0","Ok I have one which looks like an hourglass"
9,"slpk75c0","yeah you can call it scythe"
9,"slpk75c0","thats my fig 3 the hourglass"
7,"slpk75c0","can I call it hourglass"
9,"slpk75c0","my fig 4 looks like an abstract horse face"
9,"slpk75c0","yeh fig 3 hourglass"
7,"slpk75c0","ok I have one which looks like a shield"
7,"slpk75c0","it is symmetrical"
9,"slpk75c0","i think that my fig 4"
7,"slpk75c0","great I will call it shield"
9,"slpk75c0","the last looks like the head of the dog in a lady and the tramp"
9,"slpk75c0","thats my fig 2"
7,"slpk75c0","is it kind of like an upside down mushroom"
